timestamp,subscription_id,resource_group,region,service_type,units_used,provision_capacity,cost_use,availability,external_holiday,internal_maintenance,forecast
2022-09-05,sub-53784,rg-506,Central US,App Service,286,442,1.9,93.8,0,0,190.47993
2023-08-12,sub-81917,rg-690,West Europe,Cosmos DB,475,845,28.63,98.49,0,1,576.4158
2023-05-30,sub-91978,rg-483,West Europe,APP SERVICE,111,280,31.81,99.28,0,0,142.43509
2023-09-30,sub-82084,rg-161,Southeast Asia,SQL Database,512,669,2.34,90.46,0,0,432.5702
2022-09-22,sub-47634,rg-357,Central US,App Service,218,626,6.12,90.53,0,0,426.5833
2024-03-16,sub-99272,rg-113,East US,App Service,719,1183,9.56,97.37,1,0,858.9119
2021-06-19,sub-97788,rg-629,Central US,App Service,473,956,28.0,92.4,0,0,707.57465
2022-11-21,sub-15413,rg-780,Central US,Virtual Machine,966,1267,19.96,93.08,1,0,887.0241
2023-08-08,sub-88214,rg-178,Southeast Asia,Functions,558,1055,12.59,90.63,0,0,758.63477
2025-12-19,sub-56793,rg-422,Southeast Asia,App Service,379,868,1.16,96.18,0,0,575.69495
2021-03-16,sub-65087,rg-384,West US,APP SERVICE,833,1264,21.1,97.27,0,0,871.1833
2021-09-16,sub-86603,rg-640,West US,app service,746,1122,22.44,93.84,0,0,813.06464
2025-09-13,sub-64181,rg-629,East US,Functions,466,512,47.08,96.69,0,0,295.10556
2024-01-31,sub-41934,rg-159,NORTH EUROPE,Storage Account,116,556,43.96,92.08,0,0,264.2425
2025-06-23,sub-67958,rg-480,East US,app service,807,1080,5.2,96.82,0,0,790.15857
2022-07-27,sub-84989,rg-348,East US,SQL Database,84,435,23.71,97.16,0,0,216.71512
2022-08-27,sub-79036,rg-871,East US,VIRTUAL MACHINE,242,562,33.35,99.8,0,0,211.80946
2021-10-18,sub-88647,rg-327,East US,APP SERVICE,169,623,41.92,93.51,1,0,258.37708
2023-08-27,sub-30131,rg-624,Central US,Storage Account,425,539,26.99,94.74,0,0,286.80365
2024-03-21,sub-83725,rg-121,West Europe,Functions,622,885,32.94,99.33,0,0,641.82837
2021-11-26,sub-28903,rg-784,East US,Virtual Machine,795,1216,25.51,96.75,0,0,858.3538
2024-08-19,sub-53541,rg-720,Southeast Asia,APP SERVICE,32,427,33.8,98.26,0,0,181.82368
2024-04-11,sub-81540,rg-316,West US,SQL Database,757,1148,20.27,96.98,0,0,801.88965
2023-09-05,sub-51274,rg-710,west europe,Virtual Machine,612,788,13.48,98.46,0,0,604.86975
2021-03-18,sub-72697,rg-694,North Europe,Virtual Machine,142,519,6.85,92.66,0,0,222.4786
2022-02-25,sub-24297,rg-827,North Europe,Virtual Machine,718,788,14.04,94.41,0,0,585.2676
2021-08-12,sub-80847,rg-294,North Europe,Cosmos DB,909,1059,30.65,94.35,0,0,813.09033
2022-01-23,sub-74027,rg-844,West US,Functions,105,338,15.57,94.75,0,0,189.04274
2023-02-25,sub-95290,rg-831,Central US,Functions,394,866,10.71,99.0,0,0,585.0331
2021-04-14,sub-52786,rg-784,West Europe,Virtual Machine,881,1184,31.64,94.57,1,0,861.7886
2022-10-14,sub-32669,rg-794,CENTRAL US,Functions,272,330,36.98,99.32,0,0,222.9515
2022-12-04,sub-98018,rg-627,East US,App Service,962,1335,23.07,91.41,0,0,917.84766
2023-04-01,sub-93425,rg-230,East US,Cosmos DB,724,859,27.3,94.98,0,0,612.16644
2025-11-24,sub-39571,rg-388,Southeast Asia,Cosmos DB,433,760,23.75,91.6,0,0,493.93594
2021-09-22,sub-51049,rg-733,Central US,VIRTUAL MACHINE,72,88,30.69,95.13,1,0,68.29185
2025-10-22,sub-53618,rg-780,Central US,SQL Database,910,1360,28.59,98.53,0,0,910.704
2025-12-25,sub-85433,rg-743,Southeast Asia,Virtual Machine,359,535,44.44,91.51,0,0,283.25253
2021-06-02,sub-81360,rg-536,southeast asia,SQL Database,936,1038,45.45,93.89,0,0,770.6103
2021-05-10,sub-24450,rg-170,Central US,functions,475,815,33.18,99.91,0,0,549.8686
2021-04-08,sub-90551,rg-184,West Europe,SQL Database,206,441,44.17,99.98,0,0,219.11443
2024-08-18,sub-68325,rg-294,West Europe,COSMOS DB,532,908,10.89,91.05,0,0,612.68494
2021-01-11,sub-18279,rg-848,West Europe,Virtual Machine,870,1230,6.22,92.3,0,0,882.493
2023-08-13,sub-65752,rg-450,West US,App Service,80,348,30.36,97.63,0,0,140.67938
2022-01-16,sub-22102,rg-185,Central US,VIRTUAL MACHINE,299,620,3.78,94.79,0,0,373.22787
2021-05-01,sub-69035,rg-529,North Europe,Storage Account,53,497,15.75,98.88,0,0,255.1203
2022-08-04,sub-47856,rg-447,West US,App Service,912,1122,42.83,94.89,0,0,815.4639
2024-12-22,sub-35005,rg-693,North Europe,Functions,233,237,17.49,98.67,0,0,114.857506
2025-02-24,sub-89911,rg-262,WEST EUROPE,Virtual Machine,374,403,21.52,93.87,0,0,238.19498
2024-05-12,sub-51296,rg-418,West US,App Service,779,953,40.35,95.67,0,1,696.8419
2021-11-22,sub-42705,rg-131,Southeast Asia,SQL Database,682,986,8.39,91.29,0,0,750.25385
2023-01-07,sub-92263,rg-193,North Europe,Functions,518,856,4.13,90.81,0,0,548.8728
2023-11-19,sub-65715,rg-696,West US,SQL Database,420,479,47.66,95.53,0,0,219.11443
2025-02-21,sub-85933,rg-990,Central US,SQL DATABASE,854,881,15.68,92.58,1,0,655.78564
2021-02-21,sub-29470,rg-834,North Europe,Cosmos DB,796,1073,45.46,92.22,0,0,798.246
2022-06-30,sub-12058,rg-816,West Europe,Virtual Machine,714,1090,17.07,95.73,0,0,784.97296
2022-06-13,sub-44979,rg-279,Southeast Asia,Cosmos DB,550,693,4.35,94.56,0,0,466.19205
2024-05-17,sub-70273,rg-317,west us,App Service,592,916,49.88,93.51,0,0,653.8201
2022-12-22,sub-75996,rg-371,CENTRAL US,Virtual Machine,475,531,29.69,90.92,0,0,379.45804
2023-08-03,sub-68777,rg-942,East US,Cosmos DB,580,993,30.88,99.11,0,0,702.23615
2021-10-27,sub-34095,rg-237,North Europe,Functions,91,263,3.67,94.88,0,0,135.2499
2024-03-28,sub-80866,rg-196,Southeast Asia,Functions,271,741,33.36,95.14,0,0,440.06104
2021-04-02,sub-70948,rg-223,Southeast Asia,Cosmos DB,298,549,8.72,99.91,0,0,270.056
2023-11-29,sub-83011,rg-110,West Europe,Virtual Machine,708,1091,6.94,95.69,0,0,789.2574
2024-08-04,sub-54212,rg-952,West US,Virtual Machine,166,458,3.08,91.8,1,0,238.3291
2023-02-17,sub-73662,rg-248,NORTH EUROPE,FUNCTIONS,640,1067,2.82,91.02,0,0,784.0422
2021-10-01,sub-24741,rg-707,East US,Cosmos DB,286,625,40.18,97.1,0,0,376.1137
2022-05-14,sub-13102,rg-228,Southeast Asia,FUNCTIONS,558,811,49.44,90.96,0,0,599.4438
2024-05-06,sub-68624,rg-505,Central US,Cosmos DB,418,543,29.03,99.34,0,0,265.7716
2024-10-16,sub-24818,rg-361,East US,App Service,824,871,41.19,97.66,0,0,726.606
2024-09-01,sub-25694,rg-228,north europe,Cosmos DB,987,1434,22.41,92.01,0,0,911.80255
2023-03-13,sub-97390,rg-759,West Europe,SQL Database,461,619,2.75,99.59,0,0,361.3063
2023-10-11,sub-65946,rg-149,CENTRAL US,Cosmos DB,555,797,47.35,96.44,0,0,566.60016
2025-05-09,sub-36943,rg-614,North Europe,COSMOS DB,198,483,37.34,92.3,0,0,255.1203
2022-05-23,sub-58110,rg-711,East US,Functions,82,337,9.2,90.32,0,0,145.73463
2025-02-21,sub-60252,rg-724,West US,Cosmos DB,869,1160,1.27,91.8,0,0,852.585
2021-06-18,sub-60817,rg-978,West Europe,Storage Account,862,870,0.26,94.04,0,0,575.69495
2021-06-15,sub-16030,rg-698,West Europe,Functions,778,1035,16.44,96.87,0,0,790.8737
2023-12-29,sub-79159,rg-850,Central US,Storage Account,501,983,23.61,98.6,0,0,643.33954
2021-12-14,sub-28930,rg-152,WEST EUROPE,app service,81,458,19.92,96.19,0,0,216.71512
2023-01-05,sub-48181,rg-327,West Europe,App Service,279,543,28.24,96.68,0,0,166.66763
2023-12-04,sub-90722,rg-993,NORTH EUROPE,Virtual Machine,661,1024,2.55,98.58,0,0,776.82166
2022-07-31,sub-49657,rg-246,WEST EUROPE,Storage Account,326,511,10.46,97.0,0,0,252.9006
2024-01-11,sub-64582,rg-746,East US,Functions,896,1128,0.34,96.43,0,0,793.9534
2022-07-03,sub-48175,rg-200,West Europe,SQL Database,465,941,39.51,91.16,0,0,650.2084
2022-01-09,sub-88816,rg-468,West US,Functions,752,1084,26.59,99.61,0,0,786.4886
2025-02-09,sub-47981,rg-915,North Europe,Virtual Machine,800,808,1.78,96.15,0,0,605.1639
2024-03-01,sub-17382,rg-643,Southeast Asia,virtual machine,784,1076,35.14,92.55,0,0,785.9178
2024-05-09,sub-92681,rg-612,central us,Storage Account,655,697,34.73,94.38,0,0,471.53082
2024-02-28,sub-95843,rg-408,East US,SQL Database,648,828,31.34,99.21,0,0,576.4158
2023-04-16,sub-24098,rg-823,west europe,functions,938,1243,16.81,94.79,0,0,873.5427
2023-03-31,sub-37322,rg-861,North Europe,Functions,479,806,15.94,97.04,0,0,580.61035
2025-01-03,sub-92632,rg-465,Southeast Asia,Virtual Machine,562,745,11.68,91.53,0,0,503.1647
2024-11-28,sub-20572,rg-352,Southeast Asia,Storage Account,738,1140,45.89,96.85,0,0,804.28894
2023-07-20,sub-97219,rg-425,West Europe,Functions,177,291,19.8,97.97,0,0,164.29703
2021-12-24,sub-57015,rg-107,West Europe,virtual machine,11,113,10.67,95.22,0,0,84.99957
2022-04-24,sub-42484,rg-392,north europe,SQL Database,999,1151,17.09,97.3,0,0,893.8677
2024-10-23,sub-72362,rg-857,Central US,SQL Database,631,906,3.12,95.56,0,0,636.1259
2021-07-25,sub-46475,rg-525,West US,Storage Account,444,740,49.17,90.41,0,0,475.11313
2022-07-12,sub-42729,rg-704,West Europe,Virtual Machine,104,520,4.1,92.36,0,0,219.41304
2024-03-05,sub-36750,rg-970,East US,SQL Database,765,1145,24.37,90.19,0,0,829.9418
2023-05-23,sub-26113,rg-393,East US,Functions,422,719,34.43,93.26,0,0,466.13715
2023-09-01,sub-35217,rg-224,West US,SQL Database,50,458,2.31,94.74,0,0,190.47993
2021-03-10,sub-13657,rg-804,southeast asia,App Service,196,355,21.19,90.64,0,0,176.04767
2024-01-17,sub-79440,rg-615,West US,APP SERVICE,325,505,18.66,98.78,0,0,248.6162
2025-12-31,sub-23027,rg-168,west us,SQL Database,456,864,19.19,97.17,1,0,517.28064
2025-04-19,sub-34653,rg-843,West Europe,Cosmos DB,984,1051,49.12,90.34,0,0,805.1942
2023-07-09,sub-48856,rg-425,Southeast Asia,SQL Database,823,839,23.29,90.07,0,0,639.2005
2024-11-19,sub-41152,rg-294,East US,COSMOS DB,222,678,40.16,97.78,0,1,388.36005
2024-06-27,sub-14540,rg-440,West Europe,SQL Database,836,1231,10.99,99.38,0,0,866.65216
2023-01-27,sub-83642,rg-160,West Europe,Functions,935,1415,40.77,96.02,0,1,934.36285
2025-04-28,sub-24380,rg-238,west us,App Service,176,282,5.07,92.53,0,0,159.14737
2024-05-10,sub-33955,rg-694,Central US,Storage Account,632,816,3.05,91.98,0,0,618.07996
2021-11-16,sub-26406,rg-536,Southeast Asia,STORAGE ACCOUNT,87,184,25.61,99.57,1,0,105.720085
2025-02-28,sub-69525,rg-720,CENTRAL US,SQL Database,697,1042,12.33,90.6,1,0,778.5907
2025-07-11,sub-81874,rg-751,Southeast Asia,Virtual Machine,47,143,42.35,92.09,0,0,80.099174
2022-01-18,sub-95203,rg-731,Southeast Asia,VIRTUAL MACHINE,515,519,6.55,96.36,0,0,252.9006
2021-05-13,sub-95130,rg-314,East US,app service,238,275,39.2,91.97,0,0,144.242
2022-11-04,sub-43863,rg-656,West US,Storage Account,188,311,48.61,98.77,0,0,185.37915
2021-04-15,sub-86647,rg-172,East US,Cosmos DB,286,572,39.41,95.43,0,0,325.35223
2022-04-10,sub-10678,rg-876,North Europe,Virtual Machine,675,839,9.44,92.11,1,0,622.9179
2023-11-22,sub-61989,rg-633,Southeast Asia,APP SERVICE,807,922,38.17,92.49,0,0,780.63
2023-07-26,sub-78677,rg-118,East US,Functions,958,1143,25.2,96.1,0,0,804.1948
2025-05-13,sub-94206,rg-563,North Europe,Functions,147,414,31.74,97.47,0,0,185.08173
2022-05-01,sub-73044,rg-740,West US,Cosmos DB,209,263,28.35,92.41,0,0,135.9511
2022-12-30,sub-31027,rg-735,WEST US,storage account,990,1175,13.25,93.72,0,0,869.3226
2023-02-16,sub-47614,rg-167,North Europe,Functions,211,690,39.48,95.82,0,0,363.27905
2021-12-16,sub-90351,rg-336,EAST US,Storage Account,580,626,6.19,96.1,0,0,435.43076
2021-03-22,sub-50606,rg-839,CENTRAL US,Virtual Machine,33,526,42.99,93.16,0,0,213.53624
2024-10-29,sub-35272,rg-226,WEST US,SQL Database,855,1039,46.29,90.51,0,0,776.70557
2023-08-20,sub-15757,rg-562,north europe,app service,96,144,4.27,90.87,0,0,104.79468
2021-02-01,sub-65738,rg-789,West US,cosmos db,356,443,46.2,90.24,0,0,180.81093
2021-02-24,sub-46846,rg-104,West Europe,SQL DATABASE,716,953,21.77,91.1,0,0,730.0004
2023-12-14,sub-14308,rg-674,Southeast Asia,Cosmos DB,617,849,19.89,90.76,0,0,613.1767
2023-04-04,sub-59695,rg-320,Southeast Asia,Functions,948,1301,34.77,92.06,0,0,912.5587
2024-11-09,sub-59975,rg-276,East US,Functions,999,1465,45.19,94.53,0,0,945.12476
2025-01-23,sub-21289,rg-740,East US,APP SERVICE,428,512,39.35,90.65,0,0,257.66318
2021-07-01,sub-28004,rg-623,WEST US,app service,419,524,45.01,90.25,0,1,284.26282
2023-09-16,sub-33098,rg-138,West Europe,Functions,835,860,10.89,92.19,0,0,722.5236
2024-09-13,sub-86784,rg-828,West US,Virtual Machine,897,1133,29.84,97.69,0,0,781.6592
2021-11-12,sub-60742,rg-851,East US,Functions,59,287,24.77,98.94,0,0,144.7403
2023-07-26,sub-35713,rg-994,southeast asia,Cosmos DB,131,231,24.13,95.63,0,0,105.072914
2024-04-17,sub-60517,rg-248,North Europe,Cosmos DB,88,165,40.21,95.86,0,0,85.70905
2025-01-29,sub-40646,rg-411,Southeast Asia,App Service,269,446,9.54,96.69,0,0,239.72963
2025-02-08,sub-66139,rg-475,West US,Virtual Machine,798,1011,42.51,97.38,0,0,751.55145
2025-01-31,sub-39995,rg-219,Central US,Storage Account,783,860,40.46,94.37,0,0,639.8137
2025-09-13,sub-25031,rg-396,West Europe,SQL Database,383,856,45.83,93.92,0,0,568.1022
2022-04-17,sub-14984,rg-283,Central US,Virtual Machine,41,114,12.0,90.88,0,0,60.15516
2024-08-17,sub-74418,rg-702,Southeast Asia,Cosmos DB,661,810,8.66,97.72,0,0,615.51416
2021-07-29,sub-29687,rg-790,East US,Functions,188,609,47.25,97.95,0,0,341.63425
2025-02-01,sub-14320,rg-196,West US,Cosmos DB,701,853,7.74,98.95,0,0,644.9727
2022-03-05,sub-56353,rg-698,East US,virtual machine,831,898,34.31,97.35,0,0,724.0745
2023-06-27,sub-95248,rg-415,East US,Virtual Machine,44,141,33.46,91.18,0,0,81.72546
2022-07-22,sub-55421,rg-473,North Europe,Cosmos DB,828,876,14.76,99.99,0,0,624.4968
2025-08-17,sub-80096,rg-981,Southeast Asia,Virtual Machine,775,1240,45.27,94.03,0,0,871.9281
2023-01-19,sub-14733,rg-633,east us,cosmos db,866,1218,0.35,99.03,0,0,859.4819
2023-08-02,sub-36775,rg-200,east us,App Service,858,1024,14.99,92.47,0,0,781.4419
2025-11-11,sub-15799,rg-302,Southeast Asia,cosmos db,433,733,22.9,92.03,0,0,457.21298
2021-09-21,sub-52285,rg-525,Southeast Asia,Functions,718,854,1.42,99.25,0,0,636.74646
2023-12-09,sub-58175,rg-111,Central US,SQL Database,762,927,44.51,96.28,0,0,686.81775
2022-09-25,sub-74698,rg-256,Central US,Cosmos DB,759,1130,33.72,99.84,1,0,781.6592
2021-09-21,sub-44259,rg-637,West US,Cosmos DB,395,585,11.64,98.77,0,0,355.16852
2025-01-17,sub-20513,rg-444,West Europe,SQL Database,815,955,27.8,98.94,1,1,686.4456
2021-01-30,sub-40356,rg-827,Southeast Asia,Cosmos DB,661,1072,34.16,94.26,0,0,793.04443
2022-10-28,sub-39116,rg-966,East US,app service,619,1066,38.93,93.32,0,0,785.9178
2025-10-03,sub-25961,rg-963,Southeast Asia,Storage Account,934,1364,47.4,95.16,0,0,915.5811
2025-11-22,sub-39615,rg-379,East US,SQL Database,101,310,4.25,98.26,0,0,193.49574
2022-03-09,sub-62450,rg-135,East US,functions,224,528,38.02,99.63,0,0,244.76735
2023-12-15,sub-44514,rg-480,Southeast Asia,Functions,371,595,29.74,91.55,0,1,367.7809
2025-01-08,sub-28250,rg-252,North Europe,App Service,40,45,28.21,97.43,1,0,54.813824
2023-10-12,sub-48787,rg-667,Central US,Virtual Machine,108,116,42.5,95.88,0,0,80.099174
2021-11-07,sub-33338,rg-632,west europe,SQL Database,166,585,9.02,96.04,0,0,303.79953
2025-07-30,sub-49795,rg-741,WEST US,Storage Account,777,1168,1.2,93.62,1,0,862.1523
2022-01-24,sub-41774,rg-167,East US,Storage Account,516,634,34.43,99.72,0,0,375.65454
2024-10-02,sub-65264,rg-919,East US,SQL Database,438,610,23.46,92.31,0,0,346.2897
2023-01-16,sub-79230,rg-219,Central US,SQL Database,95,474,15.56,91.15,0,0,242.25229
2023-08-13,sub-74633,rg-333,NORTH EUROPE,Functions,264,531,30.37,94.29,0,0,281.48737
2022-12-25,sub-36003,rg-944,West Europe,Functions,525,791,17.09,92.3,0,0,571.05646
2022-12-10,sub-30710,rg-337,Central US,App Service,87,490,30.53,92.13,0,0,248.6162
2025-05-17,sub-43925,rg-331,East US,Virtual Machine,274,603,20.05,99.63,0,0,334.1811
2021-06-12,sub-45825,rg-796,Southeast Asia,APP SERVICE,704,1149,40.05,92.29,0,0,813.06464
2025-03-26,sub-86468,rg-962,West US,SQL Database,278,627,39.26,90.62,0,0,397.32285
2021-04-07,sub-77300,rg-160,Southeast Asia,SQL Database,23,461,28.19,90.61,0,0,178.41162
2023-07-20,sub-64419,rg-377,Central US,Cosmos DB,421,742,12.07,93.4,0,0,505.52997
2025-03-05,sub-69241,rg-851,North Europe,Functions,729,877,27.67,95.45,0,0,623.069
2022-05-30,sub-24100,rg-942,west europe,Functions,348,665,35.92,95.36,0,0,395.5169
2022-11-28,sub-85150,rg-767,central us,Storage Account,829,861,43.39,98.1,0,0,696.5934
2024-08-05,sub-90763,rg-331,West Europe,Functions,655,684,6.05,97.04,0,0,542.67053
2024-07-25,sub-61652,rg-780,Central US,SQL Database,579,727,31.46,91.55,0,0,435.41803
2025-05-29,sub-39194,rg-348,East US,Virtual Machine,80,129,38.28,95.98,0,0,89.006065
2021-02-09,sub-80239,rg-194,Central US,FUNCTIONS,110,230,29.72,90.88,0,0,116.433205
2022-06-14,sub-94664,rg-620,North Europe,SQL Database,869,1239,36.25,99.93,0,1,858.3538
2022-05-10,sub-86172,rg-912,East US,Functions,522,970,10.19,97.4,0,0,713.6703
2025-10-21,sub-97586,rg-464,West Europe,Cosmos DB,621,733,2.29,95.46,0,0,445.85757
2025-07-22,sub-26382,rg-866,West Europe,SQL Database,764,926,30.36,97.65,0,0,666.76697
2025-04-25,sub-92365,rg-722,North Europe,Functions,525,909,47.68,96.53,0,0,619.22833
2025-10-17,sub-83000,rg-442,North Europe,STORAGE ACCOUNT,189,561,12.64,91.1,0,0,224.8099
2023-02-16,sub-40016,rg-466,North Europe,Virtual Machine,905,1254,28.43,95.38,0,0,895.5373
2024-07-27,sub-14948,rg-212,West US,SQL Database,2,378,2.82,94.36,1,0,113.59653
2022-09-03,sub-95340,rg-248,SOUTHEAST ASIA,Functions,404,688,18.18,93.13,0,0,453.8025
2021-05-05,sub-40828,rg-881,West Europe,Cosmos DB,220,712,0.83,91.87,0,0,393.0567
2024-09-14,sub-72704,rg-775,West Europe,Functions,458,549,29.87,91.51,0,0,289.10886
2025-06-14,sub-60271,rg-770,East US,Cosmos DB,341,616,46.7,99.03,1,0,357.23148
2024-12-27,sub-94936,rg-355,North Europe,Cosmos DB,728,1122,24.79,99.14,0,0,781.6592
2024-11-14,sub-32591,rg-404,North Europe,App Service,625,725,45.69,96.22,0,0,476.32446
2023-05-14,sub-67228,rg-857,SOUTHEAST ASIA,STORAGE ACCOUNT,251,517,38.7,95.26,1,0,242.90048
2024-11-11,sub-15049,rg-456,West US,SQL Database,903,1346,7.59,95.18,0,0,921.48016
2023-09-09,sub-58456,rg-143,West US,SQL Database,657,974,9.04,99.41,0,0,664.18524
2024-12-30,sub-12970,rg-686,CENTRAL US,App Service,671,1091,26.19,93.73,0,0,777.8463
2024-05-02,sub-80004,rg-897,southeast asia,Cosmos DB,659,798,23.69,92.38,0,0,553.6443
2025-09-18,sub-92384,rg-907,East US,Virtual Machine,103,372,46.25,90.59,0,0,166.29205
2024-06-09,sub-94155,rg-915,Southeast Asia,App Service,483,628,16.2,91.4,1,0,386.5437
2023-10-25,sub-53505,rg-379,West Europe,Storage Account,642,994,45.18,96.42,0,0,689.50934
2025-04-23,sub-80164,rg-344,North Europe,Virtual Machine,689,926,4.95,92.59,0,0,677.6584
2022-06-23,sub-20462,rg-672,north europe,SQL Database,799,1279,4.59,95.89,0,0,889.5363
2024-07-06,sub-45777,rg-391,West US,App Service,537,730,36.0,95.84,0,0,471.53082
2024-09-19,sub-51441,rg-444,West US,Functions,344,592,14.69,93.08,1,0,340.7707
2024-03-26,sub-16011,rg-734,west us,Cosmos DB,31,447,28.48,90.82,0,0,177.06734
2025-12-27,sub-49892,rg-945,Southeast Asia,Storage Account,880,1317,42.62,96.91,0,0,913.1033
2022-08-17,sub-70294,rg-200,East US,Functions,623,886,43.9,92.8,0,0,654.0657
2024-08-01,sub-98055,rg-726,North Europe,App Service,173,426,12.55,94.17,0,0,227.50354
2023-11-14,sub-17684,rg-831,Southeast Asia,SQL Database,483,630,33.95,99.59,0,0,374.62213
2021-09-20,sub-66658,rg-304,East US,Cosmos DB,59,183,33.79,97.9,1,0,91.852394
2025-01-22,sub-32986,rg-926,West Europe,app service,548,655,39.18,98.77,0,0,454.73593
2021-06-10,sub-97382,rg-171,West US,Storage Account,229,454,30.67,99.37,0,0,216.71512
2022-04-02,sub-49858,rg-737,Southeast Asia,Storage Account,197,481,36.82,95.11,0,0,248.6162
2024-02-02,sub-48769,rg-632,north europe,Virtual Machine,841,1109,16.3,96.14,0,0,786.22736
2023-09-17,sub-53719,rg-673,East US,Virtual Machine,656,976,46.81,93.5,0,0,744.4248
2025-10-05,sub-45247,rg-307,EAST US,Cosmos DB,115,175,19.19,92.93,0,0,91.852394
2021-10-09,sub-23145,rg-344,East US,Storage Account,64,453,11.37,97.32,0,0,191.70993
2022-02-24,sub-37095,rg-734,Southeast Asia,app service,153,206,34.01,97.77,0,0,91.852394
2023-03-30,sub-29717,rg-515,North Europe,Cosmos DB,576,979,25.93,97.67,0,0,770.8734
2025-07-05,sub-68182,rg-652,West Europe,SQL Database,189,581,26.32,95.31,0,0,334.7122
2021-10-06,sub-95438,rg-974,West US,SQL Database,609,809,0.28,94.67,1,0,555.84344
2023-12-15,sub-98331,rg-608,CENTRAL US,Storage Account,803,826,6.78,93.27,0,0,622.9179
2022-02-22,sub-20353,rg-255,West US,Functions,851,1053,49.97,95.62,0,0,797.7489
2023-04-03,sub-98137,rg-379,East US,Storage Account,786,848,36.3,92.48,0,0,663.19385
2021-05-27,sub-94707,rg-434,Central US,SQL DATABASE,866,1080,7.03,91.03,0,0,820.0602
2023-11-10,sub-16588,rg-199,EAST US,SQL Database,214,223,36.98,92.28,0,0,168.07768
2022-07-08,sub-45288,rg-397,Southeast Asia,App Service,457,481,37.89,99.68,0,0,262.0552
2021-06-22,sub-37874,rg-882,Southeast Asia,Virtual Machine,359,738,27.86,92.06,0,0,449.01852
2023-01-01,sub-38968,rg-204,CENTRAL US,Virtual Machine,519,982,38.92,94.85,0,1,718.829
2022-10-07,sub-96296,rg-736,CENTRAL US,App Service,386,858,46.47,94.52,0,0,639.8137
2023-05-27,sub-73119,rg-452,Central US,Functions,569,950,45.05,99.7,0,0,663.32086
2022-09-20,sub-89624,rg-622,SOUTHEAST ASIA,COSMOS DB,459,953,31.41,96.88,0,0,639.5197
2022-03-24,sub-58571,rg-425,East US,Functions,510,786,38.86,93.38,0,1,539.81555
2021-03-31,sub-38891,rg-926,East US,Cosmos DB,681,716,30.76,92.92,0,0,471.53082
2024-11-30,sub-37969,rg-778,West US,SQL Database,683,819,17.3,92.67,0,0,618.6335
